🔓┃解锁,#genre#
做自己喜欢的就好,http://mmitv.top/test/douyu.php?id=10113945&u=418813805&cate
今天的人设是邻家小妹,http://mmitv.top/test/douyu.php?id=3537028&u=133625320&cate
进来聊聊天 11617892,http://mmitv.top/test/douyu.php?id=11617892&u=446682215&cate
一个很普通耐看的江苏女孩,http://mmitv.top/test/douyu.php?id=7295152&u=316545631&cate
第一天直播不太会说话~,http://mmitv.top/test/douyu.php?id=9104166&u=376098231&cate
23号周年 都来刷点 就当喂猪了~,http://mmitv.top/test/douyu.php?id=9955829&u=414147737&cate
手机限时返场,http://mmitv.top/test/douyu.php?id=9983053&u=415059866&cate
南枝向暖北枝寒.,http://mmitv.top/test/douyu.php?id=10280836&u=138330522&cate
附近20米,别错过,http://mmitv.top/test/douyu.php?id=11559033&u=414562824&cate
还要多久你才能在我身边,http://mmitv.top/test/douyu.php?id=10327903&u=425064517&cate
新人唱歌好听,http://mmitv.top/test/douyu.php?id=1860070&u=118695434&cate
十万人正在观看....,http://mmitv.top/test/douyu.php?id=11642695&u=485550108&cate
你有5个好友正在观看 11287636,http://mmitv.top/test/douyu.php?id=11287636&u=453258428&cate
赚20下播,http://mmitv.top/test/douyu.php?id=11442216&u=477389793&cate
一起聊天吧 11567648,http://mmitv.top/test/douyu.php?id=11567648&u=483382649&cate
楚楚可人哦的直播间,http://mmitv.top/test/douyu.php?id=5341868&u=212965183&cate
开始是你,一直是你。,http://mmitv.top/test/douyu.php?id=11569394&u=483379216&cate
有趣的小十一,http://mmitv.top/test/douyu.php?id=11592762&u=484045471&cate
苏州新主播第一天,http://mmitv.top/test/douyu.php?id=11619273&u=483415788&cate
小也不开心的直播间,http://mmitv.top/test/douyu.php?id=11592885&u=484047261&cate
野有蔓草,零露漙兮。,http://mmitv.top/test/douyu.php?id=9701923&u=76809074&cate
新人第一天 11662343,http://mmitv.top/test/douyu.php?id=11662343&u=485865204&cate
心事都在脸上,http://mmitv.top/test/douyu.php?id=6360421&u=258572249&cate
用户655373353的直播间8587,http://mmitv.top/test/douyu.php?id=11563936&u=449269222&cate
朵朵尼的直播间,http://mmitv.top/test/douyu.php?id=11519555&u=475777117&cate
在干嘛呢？ 11455418,http://mmitv.top/test/douyu.php?id=11455418&u=435388513&cate
等风也等你 11556280,http://mmitv.top/test/douyu.php?id=11556280&u=482746499&cate
柚圆圆呀的直播间,http://mmitv.top/test/douyu.php?id=11561685&u=473039390&cate
闲着可以进来聊聊天,http://mmitv.top/test/douyu.php?id=11638676&u=485500700&cate
你的初恋女友 9627205,http://mmitv.top/test/douyu.php?id=9627205&u=401294862&cate
新人第一天 11658353,http://mmitv.top/test/douyu.php?id=11658353&u=455055531&cate
很高兴认识你,来聊天呢,http://mmitv.top/test/douyu.php?id=11218190&u=464355289&cate
九月177732的直播间7311,http://mmitv.top/test/douyu.php?id=11654137&u=485736749&cate
普通小孩ʕ ᵔᴥᵔ ʔ,http://mmitv.top/test/douyu.php?id=9074162&u=331057978&cate
柔弱而不能自理的卡莎,http://mmitv.top/test/douyu.php?id=11437806&u=333793727&cate
暴躁老妹在线下饭。,http://mmitv.top/test/douyu.php?id=11588276&u=385898060&cate
一起进来聊天吧 11560459,http://mmitv.top/test/douyu.php?id=11560459&u=481957897&cate
随便玩玩随便播播 1862371,http://mmitv.top/test/douyu.php?id=1862371&u=38452179&cate
锋芒☯游戏王 的直播间,http://mmitv.top/test/douyu.php?id=11214732&u=464492782&cate
强盗290的直播间,http://mmitv.top/test/douyu.php?id=11461586&u=324992340&cate
怀旧二区魔族求支援,菜鸟剑星日常,http://mmitv.top/test/douyu.php?id=11627922&u=189716537&cate
用户19614672的直播间1160,http://mmitv.top/test/douyu.php?id=11639846&u=481867812&cate
谢啾啾欢乐大乱斗,http://mmitv.top/test/douyu.php?id=11653907&u=473170156&cate
Hicc 10人固定团 HLK直播间,http://mmitv.top/test/douyu.php?id=9298582&u=107838793&cate
用户3880964313的直播间,http://mmitv.top/test/douyu.php?id=11651394&u=485700329&cate
重生之我在永劫无间,http://mmitv.top/test/douyu.php?id=10499823&u=310254623&cate
现场装电脑,http://mmitv.top/test/douyu.php?id=8460161&u=162677948&cate
中庄的直播间,http://mmitv.top/test/douyu.php?id=11441981&u=477381621&cate
路卡卡卡卡直播间,http://mmitv.top/test/douyu.php?id=2294329&u=5327704&cate
一起分享恐惧,http://mmitv.top/test/douyu.php?id=3815309&u=146207577&cate
02内向小女生,http://mmitv.top/test/douyu.php?id=10194857&u=420599652&cate
抑郁了最近状态不好暂时挂11307926,http://mmitv.top/test/douyu.php?id=11307926&u=454101999&cate
给孩子补补榜吧~！,http://mmitv.top/test/douyu.php?id=7996982&u=340533455&cate
所有浪漫都不怕晚10674983,http://mmitv.top/test/douyu.php?id=10674983&u=155872760&cate
秋香姐丶的直播间,http://mmitv.top/test/douyu.php?id=11616076&u=485174222&cate
在上班看看猫,http://mmitv.top/test/douyu.php?id=2388659&u=94344485&cate
兔兮白云出岫,http://mmitv.top/test/douyu.php?id=10297137&u=417274627&cate
带好你们的饭,下饭Promise草帽的直,http://mmitv.top/test/douyu.php?id=11567599&u=211703702&cate
嘉晟他爹的直播间,http://mmitv.top/test/douyu.php?id=9670134&u=403832311&cate
Wesley黑骑士的直播间,http://mmitv.top/test/douyu.php?id=11665049&u=5472691&cate
羽翼华夏的直播间,http://mmitv.top/test/douyu.php?id=5885105&u=102911171&cate
难度4,莉莉丝的战马,http://mmitv.top/test/douyu.php?id=506239&u=9535182&cate
用户01629004的直播间想大家了,http://mmitv.top/test/douyu.php?id=11092871&u=460184148&cate
用户69166827的直播间,http://mmitv.top/test/douyu.php?id=11205781&u=464167546&cate
是菜鸡,更爱送,http://mmitv.top/test/douyu.php?id=11665136&u=324012805&cate
小鼓手上线啦~,http://mmitv.top/test/douyu.php?id=6749231&u=286903031&cate
野生的 唱歌的,http://mmitv.top/test/douyu.php?id=3243722&u=165611723&cate
萌新主播大集合,http://mmitv.top/test/douyu.php?id=11427263&u=476499217&cate=
上午10点 白银双倍】天天开心,http://mmitv.top/test/douyu.php?id=717613&u=55378354&cate
遇见便是天赐 9853209,http://mmitv.top/test/douyu.php?id=9853209&u=411569067&cate
双倍亲密度,专心唱歌,http://mmitv.top/test/douyu.php?id=7884070&u=227277812&cate
江西脾气超好小姐姐,http://mmitv.top/test/douyu.php?id=9850881&u=411506621&cate
南京甜妹是也,http://mmitv.top/test/douyu.php?id=1908381&u=126049455&cate
致郁系歌手。,http://mmitv.top/test/douyu.php?id=1009279&u=8867626&cate
甜妹】斗鱼儿歌王！,http://mmitv.top/test/douyu.php?id=11607187&u=484427811&cate
双倍亲密度 希望熬过的夜都能变成光~,http://mmitv.top/test/douyu.php?id=9986814&u=414821831&cate
沉浸式唱歌直播。,http://mmitv.top/test/douyu.php?id=8644438&u=354267338&cate
来看看西藏美景,http://mmitv.top/test/douyu.php?id=806928&u=58661449&cate
广东人 唱歌小姐姐,http://mmitv.top/test/douyu.php?id=6243368&u=254842944&cate
经典喊麦 喜欢进来点麦,http://mmitv.top/test/douyu.php?id=11598062&u=441163337&cate
给我一首歌的时间吧,http://mmitv.top/test/douyu.php?id=11408347&u=475554076&cate
春风十里不如你粤语】,http://mmitv.top/test/douyu.php?id=10376729&u=429758488&cate
民族、流行、戏腔都会一点~,http://mmitv.top/test/douyu.php?id=4572366&u=195050648&cate
弹吉他唱民谣,http://mmitv.top/test/douyu.php?id=657915&u=32113866&cate
你点歌我来唱吧8662595,http://mmitv.top/test/douyu.php?id=8662595&u=180216297&cate
简单简单简单,http://mmitv.top/test/douyu.php?id=11191217&u=456048768&cate
斗鱼小王菲 5699752,http://mmitv.top/test/douyu.php?id=5699752&u=225742184&cate
唱歌机器罢了~ 11651198,http://mmitv.top/test/douyu.php?id=11651198&u=485699273&cate
时来运到,天下无敌,http://mmitv.top/test/douyu.php?id=8695025&u=362746769&cate
新人小姐姐 11592285,http://mmitv.top/test/douyu.php?id=11592285&u=482517948&cate
9988753你天天上班有存款吗,http://mmitv.top/test/douyu.php?id=9988753&u=415212074&cate
等一个心软的财神爷~,http://mmitv.top/test/douyu.php?id=11040694&u=458552487&cate
今日份软妹,http://mmitv.top/test/douyu.php?id=11605893&u=483428496&cate
李易易娃儿的直播间,http://mmitv.top/test/douyu.php?id=11531371&u=1524960&cate
雪奈桃子酱的直播间,http://mmitv.top/test/douyu.php?id=11470816&u=480270377&cate
乾坤传说：生日派对0621,http://mmitv.top/test/douyu.php?id=6562003&u=274180413&cate
原野酱i的直播间,http://mmitv.top/test/douyu.php?id=11569515&u=483406259&cate
来咯来咯！！！ 10883877,http://mmitv.top/test/douyu.php?id=10883877&u=343826365&cate
骑着我心爱的小摩托 11614747,http://mmitv.top/test/douyu.php?id=11614747&u=295656949&cate
民族 美声 欧美 流行 动漫 古风,http://mmitv.top/test/douyu.php?id=5278299&u=210805832&cate
千万不要点进来！！！6826077,http://mmitv.top/test/douyu.php?id=6826077&u=291317762&cate
胡桃酱爱唱歌的直播间,http://mmitv.top/test/douyu.php?id=11583598&u=482318614&cate
附近300m的人 1v1,http://mmitv.top/test/douyu.php?id=11535540&u=378189208&cate
用户54239122的直播间,http://mmitv.top/test/douyu.php?id=10667519&u=442194742&cate


广东联通IPV4,#genre#
广东珠江,http://113.68.179.104:4022/udp/239.77.1.94:5146
广东珠江,http://113.68.179.104:4022/udp/239.77.0.3:5146
广东珠江高清,http://113.68.179.104:4022/udp/239.77.0.1:5146
广东卫视高清,http://113.68.179.104:4022/udp/239.77.1.19:5146
广东卫视高清,http://113.68.179.104:4022/udp/239.77.1.152:5146
广东卫视高清,http://113.68.179.104:4022/udp/239.77.0.84:5146
广东卫视超清,http://113.68.179.104:4022/udp/239.77.0.166:5146
广东珠江超清,http://113.68.179.104:4022/udp/239.77.0.114:5146
广东新闻高清,http://113.68.179.104:4022/udp/239.77.0.173:5146
广东民生高清,http://113.68.179.104:4022/udp/239.77.0.225:5146
广东体育高清,http://113.68.179.104:4022/udp/239.77.0.112:5146
广东体育超清,http://113.68.179.104:4022/udp/239.77.0.168:5146
经济科教高清,http://113.68.179.104:4022/udp/239.77.0.85:5146
经济科教超清,http://113.68.179.104:4022/udp/239.77.0.167:5146
大湾区卫视高清,http://113.68.179.104:4022/udp/239.77.0.215:5146
广东影视高清,http://113.68.179.104:4022/udp/239.77.0.217:5146
南国都市 4K,http://113.68.179.104:4022/udp/239.253.43.99:5146
广东少儿高清,http://113.68.179.104:4022/udp/239.77.0.250:5146
嘉佳卡通高清,http://113.68.179.104:4022/udp/239.77.0.179:5146
CCTV-1高清,http://113.68.179.104:4022/udp/239.77.1.17:5146
CCTV-1高清,http://113.68.179.104:4022/udp/239.77.1.144:5146
CCTV-1高清,http://113.68.179.104:4022/udp/239.77.0.86:5146
CCTV-1超清,http://113.68.179.104:4022/udp/239.77.0.129:5146
CCTV-2高清,http://113.68.179.104:4022/udp/239.77.1.158:5146
CCTV-2高清,http://113.68.179.104:4022/udp/239.253.43.17:5146
CCTV-2高清测试,http://113.68.179.104:4022/udp/239.77.0.137:5146
CCTV-3高清,http://113.68.179.104:4022/udp/239.77.0.169:5146
CCTV-3超清,http://113.68.179.104:4022/udp/239.77.0.175:5146
CCTV-4高清,http://113.68.179.104:4022/udp/239.77.1.163:5146
CCTV-4高清,http://113.68.179.104:4022/udp/239.77.1.166:5146
CCTV-4高清,http://113.68.179.104:4022/udp/239.77.0.78:5146
CCTV-5高清,http://113.68.179.104:4022/udp/239.77.0.170:5146
CCTV-5超清,http://113.68.179.104:4022/udp/239.77.0.177:5146
CCTV-5+高清,http://113.68.179.104:4022/udp/239.77.0.87:5146
CCTV-5+高清,http://113.68.179.104:4022/udp/239.77.1.31:5146
CCTV-5+高清,http://113.68.179.104:4022/udp/239.77.1.147:5146
CCTV-6高清,http://113.68.179.104:4022/udp/239.77.0.171:5146
CCTV-6超清,http://113.68.179.104:4022/udp/239.77.0.178:5146
CCTV-7高清,http://113.68.179.104:4022/udp/239.77.1.159:5146
CCTV-7高清,http://113.68.179.104:4022/udp/239.77.1.167:5146
CCTV-7高清测试,http://113.68.179.104:4022/udp/239.77.0.138:5146
CCTV-8高清,http://113.68.179.104:4022/udp/239.77.0.172:5146
CCTV-8超清,http://113.68.179.104:4022/udp/239.77.0.181:5146
CCTV-9高清,http://113.68.179.104:4022/udp/239.77.1.160:5146
CCTV-9高清,http://113.68.179.104:4022/udp/239.77.1.168:5146
CCTV-9高清测试,http://113.68.179.104:4022/udp/239.77.0.135:5146
CCTV-10高清,http://113.68.179.104:4022/udp/239.77.1.113:5146
CCTV-10高清,http://113.68.179.104:4022/udp/239.77.1.169:5146
CCTV-10高清测试,http://113.68.179.104:4022/udp/239.77.0.134:5146
CCTV-11高清,http://113.68.179.104:4022/udp/239.77.1.238:5146
CCTV-12高清,http://113.68.179.104:4022/udp/239.77.1.109:5146
CCTV-12高清,http://113.68.179.104:4022/udp/239.77.1.170:5146
CCTV-12高清测试,http://113.68.179.104:4022/udp/239.77.0.136:5146
CCTV-13高清,http://113.68.179.104:4022/udp/239.77.0.188:5146
CCTV-13高清,http://113.68.179.104:4022/udp/239.253.43.196:5146
CCTV-14高清,http://113.68.179.104:4022/udp/239.77.1.161:5146
CCTV-14高清,http://113.68.179.104:4022/udp/239.77.1.171:5146
CCTV-14高清测试,http://113.68.179.104:4022/udp/239.77.0.133:5146
CCTV-15高清,http://113.68.179.104:4022/udp/239.77.1.239:5146
CCTV-16高清,http://113.68.179.104:4022/udp/239.77.0.165:5146
CCTV-16高清,http://113.68.179.104:4022/udp/239.77.1.76:5146
CCTV-16 4K,http://113.68.179.104:4022/udp/239.77.1.98:5146
CCTV-17高清,http://113.68.179.104:4022/udp/239.77.1.121:5146
CCTV-4K 4K,http://113.68.179.104:4022/udp/239.77.0.194:5146
CCTV-4K 4K50p,http://113.68.179.104:4022/udp/239.77.0.174:5146
CGTN,http://113.68.179.104:4022/udp/239.77.0.45:5146
CGTN,http://113.68.179.104:4022/udp/239.77.1.27:5146
CGTN英语高清,http://113.68.179.104:4022/udp/239.77.0.199:5146
CGTN西班牙语高清,http://113.68.179.104:4022/udp/239.77.0.221:5146
CGTN法语高清,http://113.68.179.104:4022/udp/239.77.0.228:5146
CGTN阿拉伯语高清,http://113.68.179.104:4022/udp/239.253.43.200:5146
CGTN俄语高清,http://113.68.179.104:4022/udp/239.253.43.201:5146
广东卫视,http://113.68.179.104:4022/udp/239.77.0.2:5146
广东珠江,http://113.68.179.104:4022/udp/239.77.1.94:5146
广东新闻,http://113.68.179.104:4022/udp/239.77.0.4:5146
广东民生,http://113.68.179.104:4022/udp/239.77.0.5:5146
广东体育,http://113.68.179.104:4022/udp/239.77.0.6:5146
广东体育,http://113.68.179.104:4022/udp/239.77.1.97:5146
广东国际,http://113.68.179.104:4022/udp/239.77.0.7:5146
经济科教,http://113.68.179.104:4022/udp/239.77.0.8:5146
大湾区卫视,http://113.68.179.104:4022/udp/239.77.0.9:5146
大湾区卫视,http://113.68.179.104:4022/udp/239.77.1.12:5146
广东影视,http://113.68.179.104:4022/udp/239.77.0.11:5146
广东少儿,http://113.68.179.104:4022/udp/239.77.0.12:5146
嘉佳卡通,http://113.68.179.104:4022/udp/239.77.0.13:5146
嘉佳卡通,http://113.68.179.104:4022/udp/239.77.1.15:5146
南方购物,http://113.68.179.104:4022/udp/239.77.0.19:5146
南方购物,http://113.68.179.104:4022/udp/239.77.0.22:5146
岭南戏曲,http://113.68.179.104:4022/udp/239.77.0.16:5146
广东房产,http://113.68.179.104:4022/udp/239.77.0.14:5146
现代教育,http://113.68.179.104:4022/udp/239.77.0.18:5146
广东移动,http://113.68.179.104:4022/udp/239.77.0.20:5146
广东综艺 4K50p,http://113.68.179.104:4022/udp/239.77.1.236:5146
广东综艺 4K,http://113.68.179.104:4022/udp/239.77.1.237:5146
广东综艺(4k),http://113.68.179.104:4022/udp/239.77.0.244:5146
广东综艺4k,http://113.68.179.104:4022/udp/239.77.0.246:5146
广东综艺4k,http://113.68.179.104:4022/udp/239.77.0.245:5146
广东综艺4k,http://113.68.179.104:4022/udp/239.77.0.252:5146
广州综合,http://113.68.179.104:4022/udp/239.253.43.66:5146
广州综合高清,http://113.68.179.104:4022/udp/239.253.43.71:5146
广州新闻,http://113.68.179.104:4022/udp/239.253.43.67:5146
广州新闻高清,http://113.68.179.104:4022/udp/239.253.43.72:5146
广州影视,http://113.68.179.104:4022/udp/239.253.43.68:5146
广州影视高清,http://113.68.179.104:4022/udp/239.253.43.73:5146
广州法治,http://113.68.179.104:4022/udp/239.253.43.69:5146
广州法治高清,http://113.68.179.104:4022/udp/239.253.43.74:5146
广州竞赛,http://113.68.179.104:4022/udp/239.253.43.70:5146
广州竞赛高清,http://113.68.179.104:4022/udp/239.253.43.75:5146
广视课堂 小学一,http://113.68.179.104:4022/udp/239.253.43.76:5146
广视课堂 小学二,http://113.68.179.104:4022/udp/239.253.43.77:5146
广视课堂 小学三,http://113.68.179.104:4022/udp/239.253.43.78:5146
广视课堂 小学四,http://113.68.179.104:4022/udp/239.253.43.79:5146
广视课堂 小学五,http://113.68.179.104:4022/udp/239.253.43.80:5146
广视课堂 小学六,http://113.68.179.104:4022/udp/239.253.43.81:5146
广视课堂 初一,http://113.68.179.104:4022/udp/239.253.43.89:5146
广视课堂 初二,http://113.68.179.104:4022/udp/239.253.43.90:5146
广视课堂 初三,http://113.68.179.104:4022/udp/239.253.43.91:5146
广视课堂 高一,http://113.68.179.104:4022/udp/239.253.43.92:5146
广视课堂 高二,http://113.68.179.104:4022/udp/239.253.43.93:5146
深圳卫视,http://113.68.179.104:4022/udp/239.77.0.55:5146
深圳卫视,http://113.68.179.104:4022/udp/239.77.1.21:5146
深圳卫视高清,http://113.68.179.104:4022/udp/239.77.1.3:5146
深圳卫视高清,http://113.68.179.104:4022/udp/239.77.1.148:5146
深圳卫视高清,http://113.68.179.104:4022/udp/239.77.0.92:5146
深圳卫视超清,http://113.68.179.104:4022/udp/239.77.0.130:5146
深圳都市频道,http://113.68.179.104:4022/udp/239.77.1.34:5146
深圳都市频道高清,http://113.68.179.104:4022/udp/239.77.1.176:5146
深圳都市频道高清,http://113.68.179.104:4022/udp/239.77.1.124:5146
深圳电视剧频道,http://113.68.179.104:4022/udp/239.77.1.7:5146
深圳电视剧频道高清,http://113.68.179.104:4022/udp/239.77.1.177:5146
深圳电视剧频道高清,http://113.68.179.104:4022/udp/239.77.1.125:5146
深圳财经生活,http://113.68.179.104:4022/udp/239.77.1.22:5146
深圳财经生活高清,http://113.68.179.104:4022/udp/239.77.1.242:5146
深圳娱乐频道,http://113.68.179.104:4022/udp/239.77.1.36:5146
深圳娱乐频道高清,http://113.68.179.104:4022/udp/239.77.1.243:5146
深圳体育健康,http://113.68.179.104:4022/udp/239.77.1.8:5146
深圳体育健康高清,http://113.68.179.104:4022/udp/239.77.1.128:5146
深圳体育健康高清,http://113.68.179.104:4022/udp/239.77.1.140:5146
深圳少儿频道,http://113.68.179.104:4022/udp/239.77.1.38:5146
深圳少儿频道高清,http://113.68.179.104:4022/udp/239.77.1.244:5146
深圳公共频道,http://113.68.179.104:4022/udp/239.77.1.9:5146
深圳公共频道高清,http://113.68.179.104:4022/udp/239.77.1.178:5146
深圳公共频道高清,http://113.68.179.104:4022/udp/239.77.1.126:5146
深圳宝安频道,http://113.68.179.104:4022/udp/239.77.1.206:5146
深圳宝安频道高清,http://113.68.179.104:4022/udp/239.77.1.67:5146
深圳宝安第一课,http://113.68.179.104:4022/udp/239.77.1.225:5146
深圳龙岗频道高清,http://113.68.179.104:4022/udp/239.77.1.223:5146
深圳东部频道高清,http://113.68.179.104:4022/udp/239.77.1.224:5146
深圳众创TV高清,http://113.68.179.104:4022/udp/239.77.1.247:5146
深圳移动电视,http://113.68.179.104:4022/udp/239.77.1.175:5146
深圳宜和购物,http://113.68.179.104:4022/udp/239.77.1.39:5146
深圳宜和购物高清,http://113.68.179.104:4022/udp/239.77.1.87:5146
韶关新闻综合,http://113.68.179.104:4022/udp/239.77.0.116:5146
韶关新闻综合高清,http://113.68.179.104:4022/udp/239.77.0.117:5146
韶关绿色生活,http://113.68.179.104:4022/udp/239.77.0.118:5146
韶关绿色生活高清,http://113.68.179.104:4022/udp/239.77.0.119:5146
湛江新闻综合,http://113.68.179.104:4022/udp/239.77.0.120:5146
湛江新闻综合高清,http://113.68.179.104:4022/udp/239.77.0.141:5146
湛江公共,http://113.68.179.104:4022/udp/239.77.0.121:5146
湛江公共高清,http://113.68.179.104:4022/udp/239.77.0.140:5146
揭阳综合,http://113.68.179.104:4022/udp/239.77.0.157:5146
揭阳综合高清,http://113.68.179.104:4022/udp/239.77.0.229:5146
揭阳生活,http://113.68.179.104:4022/udp/239.77.0.158:5146
揭阳生活高清,http://113.68.179.104:4022/udp/239.77.0.251:5146
汕尾新闻综合,http://113.68.179.104:4022/udp/239.77.1.189:5146
汕尾新闻综合高清,http://113.68.179.104:4022/udp/239.77.0.25:5146
汕尾文化生活,http://113.68.179.104:4022/udp/239.77.1.190:5146
汕尾文化生活高清,http://113.68.179.104:4022/udp/239.77.0.187:5146
江门综合,http://113.68.179.104:4022/udp/239.77.0.195:5146
江门综合高清,http://113.68.179.104:4022/udp/239.77.0.201:5146
江门侨乡生活,http://113.68.179.104:4022/udp/239.77.0.196:5146
江门侨乡生活高清,http://113.68.179.104:4022/udp/239.77.0.202:5146
江门教育,http://113.68.179.104:4022/udp/239.77.0.197:5146
江门教育高清,http://113.68.179.104:4022/udp/239.77.0.203:5146
HZTV-1,http://113.68.179.104:4022/udp/239.77.0.247:5146
HZTV-1,http://113.68.179.104:4022/udp/239.77.1.154:5146
HZTV-1高清,http://113.68.179.104:4022/udp/239.77.1.232:5146
HZTV-2,http://113.68.179.104:4022/udp/239.77.0.248:5146
HZTV-2,http://113.68.179.104:4022/udp/239.77.1.173:5146
HZTV-2高清,http://113.68.179.104:4022/udp/239.77.1.233:5146
珠海-1,http://113.68.179.104:4022/udp/239.77.1.230:5146
珠海-1高清,http://113.68.179.104:4022/udp/239.77.0.155:5146
珠海-2,http://113.68.179.104:4022/udp/239.77.1.231:5146
珠海-2高清,http://113.68.179.104:4022/udp/239.77.0.154:5146
肇庆综合,http://113.68.179.104:4022/udp/239.253.43.3:5146
肇庆综合高清,http://113.68.179.104:4022/udp/239.253.43.1:5146
肇庆生活服务,http://113.68.179.104:4022/udp/239.253.43.4:5146
肇庆生活服务高清,http://113.68.179.104:4022/udp/239.253.43.2:5146
河源综合,http://113.68.179.104:4022/udp/239.253.43.215:5146
河源综合高清,http://113.68.179.104:4022/udp/239.253.43.213:5146
河源公共,http://113.68.179.104:4022/udp/239.253.43.216:5146
河源公共高清,http://113.68.179.104:4022/udp/239.253.43.214:5146
清远新闻综合,http://113.68.179.104:4022/udp/239.253.43.31:5146
清远新闻综合高清,http://113.68.179.104:4022/udp/239.253.43.33:5146
清远文旅生活,http://113.68.179.104:4022/udp/239.253.43.32:5146
清远文旅生活,http://113.68.179.104:4022/udp/239.77.0.241:5146
清远文旅生活高清,http://113.68.179.104:4022/udp/239.253.43.34:5146
云浮综合,http://113.68.179.104:4022/udp/239.253.43.195:5146
云浮综合高清,http://113.68.179.104:4022/udp/239.77.0.253:5146
云浮文旅,http://113.68.179.104:4022/udp/239.253.43.194:5146
云浮文旅高清,http://113.68.179.104:4022/udp/239.77.0.254:5146
茂名综合,http://113.68.179.104:4022/udp/239.77.0.204:5146
茂名综合高清,http://113.68.179.104:4022/udp/239.77.0.206:5146
茂名公共,http://113.68.179.104:4022/udp/239.77.0.205:5146
茂名公共高清,http://113.68.179.104:4022/udp/239.77.0.207:5146
汕头综合,http://113.68.179.104:4022/udp/239.253.43.30:5146
汕头综合高清,http://113.68.179.104:4022/udp/239.77.1.130:5146
汕头综合高清,http://113.68.179.104:4022/udp/239.253.43.45:5146
汕头经济生活,http://113.68.179.104:4022/udp/239.253.43.43:5146
汕头经济生活高清,http://113.68.179.104:4022/udp/239.77.1.131:5146
汕头经济生活高清,http://113.68.179.104:4022/udp/239.253.43.46:5146
汕头文旅体育,http://113.68.179.104:4022/udp/239.253.43.44:5146
汕头文旅体育高清,http://113.68.179.104:4022/udp/239.77.1.132:5146
汕头文旅体育高清,http://113.68.179.104:4022/udp/239.253.43.47:5146
佛山公共,http://113.68.179.104:4022/udp/239.253.43.48:5146
佛山公共高清,http://113.68.179.104:4022/udp/239.253.43.53:5146
佛山南海,http://113.68.179.104:4022/udp/239.253.43.49:5146
佛山南海,http://113.68.179.104:4022/udp/239.77.0.236:5146
佛山南海高清,http://113.68.179.104:4022/udp/239.253.43.54:5146
佛山顺德,http://113.68.179.104:4022/udp/239.253.43.50:5146
佛山顺德高清,http://113.68.179.104:4022/udp/239.253.43.55:5146
佛山影视,http://113.68.179.104:4022/udp/239.253.43.51:5146
佛山影视高清,http://113.68.179.104:4022/udp/239.253.43.56:5146
佛山综合,http://113.68.179.104:4022/udp/239.253.43.52:5146
佛山综合高清,http://113.68.179.104:4022/udp/239.253.43.57:5146
东莞新闻综合,http://113.68.179.104:4022/udp/239.253.43.102:5146
东莞新闻综合高清,http://113.68.179.104:4022/udp/239.253.43.104:5146
东莞生活资讯,http://113.68.179.104:4022/udp/239.253.43.103:5146
东莞生活资讯高清,http://113.68.179.104:4022/udp/239.253.43.105:5146
中山综合,http://113.68.179.104:4022/udp/239.253.43.59:5146
中山综合高清,http://113.68.179.104:4022/udp/239.253.43.62:5146
香山文化,http://113.68.179.104:4022/udp/239.253.43.60:5146
香山文化高清,http://113.68.179.104:4022/udp/239.253.43.63:5146
中山教育,http://113.68.179.104:4022/udp/239.253.43.61:5146
中山教育高清,http://113.68.179.104:4022/udp/239.253.43.64:5146
徐闻综合高清,http://113.68.179.104:4022/udp/239.253.43.112:5146
湖南卫视,http://113.68.179.104:4022/udp/239.77.0.46:5146
湖南卫视,http://113.68.179.104:4022/udp/239.77.1.29:5146
湖南卫视高清,http://113.68.179.104:4022/udp/239.77.1.5:5146
湖南卫视高清,http://113.68.179.104:4022/udp/239.77.1.129:5146
湖南卫视高清,http://113.68.179.104:4022/udp/239.77.0.88:5146
湖南卫视超清,http://113.68.179.104:4022/udp/239.77.0.127:5146
浙江卫视,http://113.68.179.104:4022/udp/239.77.0.47:5146
浙江卫视,http://113.68.179.104:4022/udp/239.77.1.32:5146
浙江卫视高清,http://113.68.179.104:4022/udp/239.77.1.33:5146
浙江卫视高清,http://113.68.179.104:4022/udp/239.77.1.150:5146
浙江卫视高清,http://113.68.179.104:4022/udp/239.77.0.89:5146
浙江卫视超清,http://113.68.179.104:4022/udp/239.77.0.125:5146
江苏卫视,http://113.68.179.104:4022/udp/239.77.0.48:5146
江苏卫视,http://113.68.179.104:4022/udp/239.77.1.40:5146
江苏卫视高清,http://113.68.179.104:4022/udp/239.77.1.18:5146
江苏卫视高清,http://113.68.179.104:4022/udp/239.77.1.149:5146
江苏卫视高清,http://113.68.179.104:4022/udp/239.77.0.90:5146
江苏卫视超清,http://113.68.179.104:4022/udp/239.77.0.126:5146
东方卫视,http://113.68.179.104:4022/udp/239.77.0.49:5146
东方卫视,http://113.68.179.104:4022/udp/239.77.1.48:5146
东方卫视高清,http://113.68.179.104:4022/udp/239.77.1.218:5146
东方卫视高清,http://113.68.179.104:4022/udp/239.77.1.156:5146
东方卫视高清,http://113.68.179.104:4022/udp/239.77.0.98:5146
安徽卫视,http://113.68.179.104:4022/udp/239.77.0.50:5146
安徽卫视,http://113.68.179.104:4022/udp/239.77.1.13:5146
安徽卫视高清,http://113.68.179.104:4022/udp/239.77.1.92:5146
安徽卫视高清,http://113.68.179.104:4022/udp/239.77.1.157:5146
